timestamp,transaction_type,token,amount
90492862,DEPOSIT,ETH,0.809472
90492793,DEPOSIT,ETH,0.409012
90492735,DEPOSIT,BTC,0.057325
90492727,WITHDRAWAL,XRP,0.519606
90492639,WITHDRAWAL,ETH,0.835930
90492565,DEPOSIT,BTC,0.546525
90492489,WITHDRAWAL,ETH,0.925835
90492477,WITHDRAWAL,ETH,0.783281
90492412,DEPOSIT,XRP,0.627972
90492335,DEPOSIT,BTC,0.282332
90492327,WITHDRAWAL,XRP,0.639207
90492272,WITHDRAWAL,BTC,0.399089
90492182,WITHDRAWAL,XRP,0.515172
90492161,DEPOSIT,XRP,0.398444
90492067,DEPOSIT,XRP,0.005844
90491991,DEPOSIT,XRP,0.471828
90491921,WITHDRAWAL,XRP,0.012803
90491890,DEPOSIT,XRP,0.047571
90491866,WITHDRAWAL,XRP,0.797726
90491862,DEPOSIT,ETH,0.788552
90491850,WITHDRAWAL,XRP,0.104682
90491824,DEPOSIT,XRP,0.762977
90491782,WITHDRAWAL,XRP,0.716452
90491719,DEPOSIT,ETH,0.546118
90491663,DEPOSIT,BTC,0.486152
90491652,DEPOSIT,ETH,0.109512
90491582,DEPOSIT,XRP,0.613795
90491493,WITHDRAWAL,BTC,0.525523
90491466,WITHDRAWAL,BTC,0.329078
90491387,WITHDRAWAL,BTC,0.776226
90491306,DEPOSIT,BTC,0.474797
90491220,WITHDRAWAL,XRP,0.348263
90491203,DEPOSIT,BTC,0.685418
90491163,DEPOSIT,ETH,0.248476
90491097,WITHDRAWAL,ETH,0.370204
90491025,DEPOSIT,ETH,0.928230
90490973,WITHDRAWAL,BTC,0.039068
90490907,WITHDRAWAL,BTC,0.335041
90490872,DEPOSIT,ETH,0.632869
90490835,DEPOSIT,ETH,0.325889
90490776,DEPOSIT,XRP,0.939026
90490742,DEPOSIT,BTC,0.275992
90490692,WITHDRAWAL,ETH,0.643831
90490625,WITHDRAWAL,ETH,0.887809
90490610,DEPOSIT,BTC,0.475392
90490596,WITHDRAWAL,XRP,0.638456
90490554,DEPOSIT,XRP,0.667111
90490538,DEPOSIT,XRP,0.557365
90490443,WITHDRAWAL,BTC,0.501054
90490427,DEPOSIT,BTC,0.950069
90490383,DEPOSIT,XRP,0.089114
90490292,DEPOSIT,XRP,0.075146
90490269,DEPOSIT,BTC,0.625128
90490239,WITHDRAWAL,BTC,0.757950
90490168,DEPOSIT,XRP,0.832009
90490133,DEPOSIT,ETH,0.421157
90490076,DEPOSIT,ETH,0.849238
90490056,WITHDRAWAL,XRP,0.901979
90490026,DEPOSIT,XRP,0.055270
90489947,WITHDRAWAL,XRP,0.456964
90489933,WITHDRAWAL,BTC,0.477058
90489854,DEPOSIT,ETH,0.158651
90489790,DEPOSIT,BTC,0.492533
90489767,WITHDRAWAL,BTC,0.960139
90489725,DEPOSIT,BTC,0.443760
90489713,DEPOSIT,XRP,0.026672
90489655,DEPOSIT,BTC,0.076139
90489603,DEPOSIT,BTC,0.843813
90489512,WITHDRAWAL,BTC,0.236039
90489466,WITHDRAWAL,BTC,0.105657
90489441,WITHDRAWAL,BTC,0.796546
90489415,WITHDRAWAL,BTC,0.617468
90489409,DEPOSIT,XRP,0.122473
90489379,DEPOSIT,BTC,0.769513
90489336,DEPOSIT,ETH,0.610439
90489299,DEPOSIT,XRP,0.124841
90489260,DEPOSIT,ETH,0.403925
90489203,WITHDRAWAL,ETH,0.161222
90489139,WITHDRAWAL,BTC,0.556855
90489128,WITHDRAWAL,BTC,0.248517
90489103,DEPOSIT,XRP,0.202622
90489020,DEPOSIT,ETH,0.862441
90488992,DEPOSIT,BTC,0.011009
90488919,DEPOSIT,ETH,0.780870
90488867,DEPOSIT,BTC,0.289009
90488788,DEPOSIT,BTC,0.246198
90488752,WITHDRAWAL,BTC,0.318660
90488701,DEPOSIT,ETH,0.444873
90488656,DEPOSIT,XRP,0.324750
90488574,WITHDRAWAL,XRP,0.360417
90488566,WITHDRAWAL,BTC,0.655498
90488510,DEPOSIT,BTC,0.041747
90488500,DEPOSIT,ETH,0.347049
90488435,DEPOSIT,BTC,0.024509
90488357,WITHDRAWAL,BTC,0.795562
90488326,WITHDRAWAL,ETH,0.874617
90488316,DEPOSIT,XRP,0.032748
90488241,DEPOSIT,BTC,0.639049
90488204,DEPOSIT,ETH,0.142356
90488191,DEPOSIT,ETH,0.635406
90488184,DEPOSIT,XRP,0.953617
90488105,DEPOSIT,ETH,0.990741
90488097,DEPOSIT,XRP,0.611719
90488012,DEPOSIT,BTC,0.816036
90487954,DEPOSIT,BTC,0.714760
90487891,WITHDRAWAL,XRP,0.341463
90487833,DEPOSIT,BTC,0.740053
90487768,WITHDRAWAL,XRP,0.453240
90487705,WITHDRAWAL,XRP,0.313208
90487700,DEPOSIT,XRP,0.032146
90487697,WITHDRAWAL,BTC,0.237518
90487664,DEPOSIT,BTC,0.200587
90487565,DEPOSIT,BTC,0.349648
90487511,DEPOSIT,BTC,0.495641
90487505,DEPOSIT,XRP,0.993522
90487473,WITHDRAWAL,BTC,0.279462
90487406,DEPOSIT,BTC,0.423270
90487361,DEPOSIT,XRP,0.285899
90487311,DEPOSIT,XRP,0.539183
90487242,WITHDRAWAL,ETH,0.390316
90487148,DEPOSIT,BTC,0.372931
90487137,DEPOSIT,BTC,0.648476
90487062,DEPOSIT,ETH,0.765716
90487033,WITHDRAWAL,XRP,0.818280
90487026,WITHDRAWAL,BTC,0.967494
90486944,DEPOSIT,BTC,0.355631
90486870,DEPOSIT,BTC,0.406065
90486773,DEPOSIT,ETH,0.594879
90486714,DEPOSIT,ETH,0.169152
90486623,WITHDRAWAL,BTC,0.761923
90486557,DEPOSIT,XRP,0.600707
90486468,DEPOSIT,ETH,0.170316
90486459,WITHDRAWAL,ETH,0.575726
90486400,WITHDRAWAL,ETH,0.249967
90486336,WITHDRAWAL,ETH,0.799795
90486275,DEPOSIT,BTC,0.400620
90486266,WITHDRAWAL,BTC,0.438498
90486265,DEPOSIT,BTC,0.327715
90486253,DEPOSIT,BTC,0.949063
90486232,WITHDRAWAL,ETH,0.518033
90486152,DEPOSIT,BTC,0.167101
90486112,WITHDRAWAL,BTC,0.256308
90486083,WITHDRAWAL,BTC,0.573945
90486073,WITHDRAWAL,BTC,0.768148
90486023,DEPOSIT,XRP,0.868332
90485975,WITHDRAWAL,BTC,0.691849
90485921,WITHDRAWAL,XRP,0.635531
90485907,DEPOSIT,ETH,0.386130
90485860,DEPOSIT,ETH,0.870278
90485859,DEPOSIT,ETH,0.144525
90485766,DEPOSIT,BTC,0.556241
90485674,DEPOSIT,ETH,0.783988
90485583,WITHDRAWAL,XRP,0.710291
90485500,DEPOSIT,BTC,0.212432
90485429,DEPOSIT,BTC,0.047708
90485343,WITHDRAWAL,BTC,0.644864
90485282,DEPOSIT,BTC,0.717252
90485202,DEPOSIT,XRP,0.187805
90485140,DEPOSIT,ETH,0.188699
90485131,DEPOSIT,XRP,0.505587
90485128,WITHDRAWAL,XRP,0.809502
90485029,WITHDRAWAL,XRP,0.326538
90484957,WITHDRAWAL,XRP,0.739671
90484887,DEPOSIT,XRP,0.605650
90484864,DEPOSIT,ETH,0.390336
90484855,DEPOSIT,XRP,0.568459
90484812,DEPOSIT,BTC,0.933060
90484777,WITHDRAWAL,ETH,0.464233
90484696,DEPOSIT,BTC,0.231795
90484686,DEPOSIT,XRP,0.317959
90484672,DEPOSIT,ETH,0.756453
90484614,WITHDRAWAL,BTC,0.262499
90484515,DEPOSIT,BTC,0.677023
90484425,DEPOSIT,BTC,0.413095
90484409,DEPOSIT,ETH,0.783342
90484335,DEPOSIT,ETH,0.928121
90484335,DEPOSIT,XRP,0.832842
90484244,WITHDRAWAL,BTC,0.412548
90484179,DEPOSIT,BTC,0.157831
90484178,WITHDRAWAL,ETH,0.970695
90484095,WITHDRAWAL,XRP,0.103707
90484086,DEPOSIT,BTC,0.721951
90484012,WITHDRAWAL,XRP,0.423915
90483956,WITHDRAWAL,ETH,0.644761
90483913,WITHDRAWAL,XRP,0.816911
90483892,WITHDRAWAL,BTC,0.006414
90483834,DEPOSIT,BTC,0.067291
90483791,WITHDRAWAL,XRP,0.468807
90483745,WITHDRAWAL,ETH,0.856226
90483666,WITHDRAWAL,ETH,0.117809
90483658,WITHDRAWAL,ETH,0.448703
90483637,WITHDRAWAL,ETH,0.998815
90483538,DEPOSIT,XRP,0.420058
90483456,WITHDRAWAL,BTC,0.323172
90483447,DEPOSIT,XRP,0.100038
90483350,DEPOSIT,BTC,0.183251
90483313,DEPOSIT,XRP,0.027113
90483287,DEPOSIT,BTC,0.054580
90483259,WITHDRAWAL,XRP,0.792209
90483178,WITHDRAWAL,ETH,0.115944
90483080,DEPOSIT,ETH,0.720955
90483040,DEPOSIT,BTC,0.889236
90482956,DEPOSIT,XRP,0.345421
90482924,DEPOSIT,BTC,0.608608
90482906,DEPOSIT,BTC,0.612434
90482840,DEPOSIT,XRP,0.668400
90482769,DEPOSIT,XRP,0.070691
90482712,DEPOSIT,XRP,0.615306
90482654,WITHDRAWAL,BTC,0.189192
90482576,WITHDRAWAL,BTC,0.796496
90482558,WITHDRAWAL,XRP,0.656615
90482497,DEPOSIT,XRP,0.131040
90482441,WITHDRAWAL,BTC,0.752748
90482374,WITHDRAWAL,BTC,0.592230
90482288,DEPOSIT,BTC,0.209026
90482191,DEPOSIT,XRP,0.971219
90482151,DEPOSIT,BTC,0.743894
90482114,WITHDRAWAL,ETH,0.020780
90482051,WITHDRAWAL,XRP,0.571665
90481959,DEPOSIT,XRP,0.875223
90481890,DEPOSIT,BTC,0.955237
90481823,WITHDRAWAL,XRP,0.405426
90481793,WITHDRAWAL,XRP,0.445715
90481715,DEPOSIT,BTC,0.241696
90481683,WITHDRAWAL,XRP,0.709925
90481670,DEPOSIT,ETH,0.763554
90481590,WITHDRAWAL,XRP,0.250001
90481491,WITHDRAWAL,XRP,0.057735
90481443,DEPOSIT,XRP,0.305813
90481390,DEPOSIT,BTC,0.131924
90481356,DEPOSIT,XRP,0.664819
90481275,DEPOSIT,XRP,0.985049
90481226,DEPOSIT,XRP,0.483809
90481210,WITHDRAWAL,XRP,0.758644
90481141,WITHDRAWAL,XRP,0.872436
90481099,DEPOSIT,XRP,0.905672
90481012,WITHDRAWAL,XRP,0.768849
90480968,DEPOSIT,ETH,0.076748
90480945,DEPOSIT,BTC,0.708162
90480942,WITHDRAWAL,BTC,0.690715
90480875,DEPOSIT,ETH,0.128146
90480809,DEPOSIT,BTC,0.899833
90480777,WITHDRAWAL,XRP,0.913093
90480722,DEPOSIT,XRP,0.986580
90480691,WITHDRAWAL,XRP,0.559484
90480669,DEPOSIT,ETH,0.905719
90480657,WITHDRAWAL,BTC,0.434205
90480566,DEPOSIT,ETH,0.562928
90480528,WITHDRAWAL,BTC,0.820313
90480484,DEPOSIT,BTC,0.181068
90480484,WITHDRAWAL,XRP,0.588653
90480389,DEPOSIT,XRP,0.615734
90480292,WITHDRAWAL,XRP,0.204163
90480284,DEPOSIT,ETH,0.808193
90480222,WITHDRAWAL,ETH,0.238918
90480208,WITHDRAWAL,ETH,0.106292
90480185,DEPOSIT,ETH,0.392813
90480128,DEPOSIT,ETH,0.686412
90480109,DEPOSIT,ETH,0.661022
90480022,WITHDRAWAL,XRP,0.958778
90479936,WITHDRAWAL,BTC,0.249910
90479936,DEPOSIT,BTC,0.672026
90479846,WITHDRAWAL,ETH,0.706356
90479761,DEPOSIT,BTC,0.649898
90479681,DEPOSIT,ETH,0.330425
90479680,WITHDRAWAL,XRP,0.580041
90479642,WITHDRAWAL,XRP,0.555117
90479641,WITHDRAWAL,BTC,0.829824
90479562,WITHDRAWAL,BTC,0.655256
90479542,DEPOSIT,ETH,0.232644
90479535,DEPOSIT,ETH,0.205300
90479468,WITHDRAWAL,XRP,0.321918
90479413,WITHDRAWAL,XRP,0.424878
90479333,DEPOSIT,ETH,0.481883
90479308,DEPOSIT,ETH,0.520875
90479242,DEPOSIT,XRP,0.698097
90479185,DEPOSIT,BTC,0.357196
90479121,DEPOSIT,BTC,0.515314
90479041,WITHDRAWAL,ETH,0.098939
90478978,DEPOSIT,BTC,0.852622
90478927,WITHDRAWAL,BTC,0.376002
90478842,DEPOSIT,BTC,0.189217
90478803,DEPOSIT,BTC,0.497146
90478748,DEPOSIT,ETH,0.089443
90478695,DEPOSIT,XRP,0.860515
90478623,WITHDRAWAL,XRP,0.196222
90478582,DEPOSIT,ETH,0.730765
90478499,DEPOSIT,XRP,0.752283
90478454,WITHDRAWAL,ETH,0.108726
90478428,WITHDRAWAL,BTC,0.306593
90478342,DEPOSIT,ETH,0.360630
90478261,DEPOSIT,ETH,0.420892
90478173,DEPOSIT,BTC,0.158859
90478090,DEPOSIT,BTC,0.020235
90478020,WITHDRAWAL,BTC,0.943312
90477979,DEPOSIT,XRP,0.026850
90477886,WITHDRAWAL,BTC,0.358052
90477850,WITHDRAWAL,BTC,0.457849
90477811,DEPOSIT,ETH,0.590020
90477806,WITHDRAWAL,XRP,0.246980
90477739,DEPOSIT,XRP,0.088088
90477702,DEPOSIT,XRP,0.429857
90477661,WITHDRAWAL,XRP,0.945768
90477585,WITHDRAWAL,BTC,0.472840
90477543,DEPOSIT,XRP,0.469082
90477505,WITHDRAWAL,XRP,0.235871
90477415,DEPOSIT,XRP,0.045689
90477368,DEPOSIT,BTC,0.773051
90477332,DEPOSIT,BTC,0.846265
90477264,DEPOSIT,ETH,0.179179
90477206,DEPOSIT,BTC,0.571050
90477168,DEPOSIT,BTC,0.257954
90477073,DEPOSIT,XRP,0.333180
90477054,DEPOSIT,BTC,0.851825
90477053,DEPOSIT,BTC,0.009034
90477029,DEPOSIT,BTC,0.777743
90477016,DEPOSIT,ETH,0.589618
90476967,DEPOSIT,BTC,0.261891
90476893,DEPOSIT,ETH,0.478027
90476880,WITHDRAWAL,XRP,0.738278
90476857,WITHDRAWAL,BTC,0.036310
90476784,WITHDRAWAL,ETH,0.040988
90476729,DEPOSIT,BTC,0.999681
90476701,DEPOSIT,BTC,0.155827
90476627,DEPOSIT,XRP,0.063378
90476598,DEPOSIT,XRP,0.457449
90476549,DEPOSIT,BTC,0.175709
90476463,DEPOSIT,ETH,0.669825
90476388,WITHDRAWAL,XRP,0.247764
90476335,DEPOSIT,XRP,0.500218
90476333,WITHDRAWAL,XRP,0.149131
90476279,WITHDRAWAL,XRP,0.356399
90476249,WITHDRAWAL,BTC,0.208512
90476161,DEPOSIT,XRP,0.757067
90476089,DEPOSIT,XRP,0.912524
90476036,DEPOSIT,BTC,0.649376
90476034,WITHDRAWAL,BTC,0.014237
90475997,DEPOSIT,XRP,0.664756
90475941,DEPOSIT,BTC,0.121313
90475893,WITHDRAWAL,ETH,0.431079
90475853,DEPOSIT,XRP,0.653624
90475807,WITHDRAWAL,BTC,0.866225
90475736,WITHDRAWAL,XRP,0.839096
90475658,WITHDRAWAL,ETH,0.975523
90475594,DEPOSIT,BTC,0.690446
90475509,DEPOSIT,ETH,0.728148
90475468,DEPOSIT,BTC,0.735062
90475400,DEPOSIT,XRP,0.432946
90475325,DEPOSIT,BTC,0.366623
90475237,WITHDRAWAL,BTC,0.754499
90475157,DEPOSIT,BTC,0.515343
90475082,DEPOSIT,ETH,0.753908
90475012,DEPOSIT,BTC,0.291913
90474938,WITHDRAWAL,XRP,0.318402
90474865,WITHDRAWAL,BTC,0.945885
90474776,DEPOSIT,XRP,0.961238
90474690,DEPOSIT,BTC,0.269153
90474643,DEPOSIT,BTC,0.989532
90474632,WITHDRAWAL,BTC,0.002625
90474631,DEPOSIT,BTC,0.223283
90474578,WITHDRAWAL,ETH,0.311642
90474493,DEPOSIT,BTC,0.967345
90474476,WITHDRAWAL,ETH,0.186853
90474436,DEPOSIT,XRP,0.582330
90474395,DEPOSIT,ETH,0.798879
90474312,WITHDRAWAL,ETH,0.345517
90474274,WITHDRAWAL,BTC,0.128358
90474236,DEPOSIT,BTC,0.304568
90474229,WITHDRAWAL,BTC,0.856044
90474153,WITHDRAWAL,ETH,0.607462
90474114,WITHDRAWAL,ETH,0.033116
90474026,WITHDRAWAL,XRP,0.206948
90473939,DEPOSIT,ETH,0.822712
90473864,DEPOSIT,ETH,0.105670
90473789,WITHDRAWAL,BTC,0.436915
90473743,DEPOSIT,BTC,0.494075
90473675,DEPOSIT,ETH,0.436600
90473626,DEPOSIT,ETH,0.920923
90473624,WITHDRAWAL,BTC,0.091108
90473593,DEPOSIT,BTC,0.730661
90473535,WITHDRAWAL,ETH,0.145936
90473520,DEPOSIT,BTC,0.986474
90473433,DEPOSIT,ETH,0.556081
90473395,DEPOSIT,ETH,0.104846
90473323,DEPOSIT,BTC,0.505734
90473275,WITHDRAWAL,BTC,0.798017
90473176,DEPOSIT,BTC,0.515743
90473108,DEPOSIT,BTC,0.786202
90473090,WITHDRAWAL,ETH,0.763419
90473014,DEPOSIT,BTC,0.836420
90472992,WITHDRAWAL,ETH,0.138822
90472916,DEPOSIT,XRP,0.905205
90472909,DEPOSIT,ETH,0.870295
90472882,DEPOSIT,XRP,0.204257
90472856,DEPOSIT,XRP,0.694478
90472812,WITHDRAWAL,ETH,0.319068
90472748,WITHDRAWAL,BTC,0.056672
90472686,WITHDRAWAL,BTC,0.887300
90472623,DEPOSIT,XRP,0.334965
90472611,DEPOSIT,ETH,0.993344
90472611,DEPOSIT,BTC,0.601551
90472526,WITHDRAWAL,XRP,0.788557
90472470,DEPOSIT,BTC,0.710171
90472425,DEPOSIT,BTC,0.250163
90472425,WITHDRAWAL,XRP,0.480434
90472339,DEPOSIT,BTC,0.278239
90472284,DEPOSIT,BTC,0.102583
90472274,DEPOSIT,ETH,0.586745
90472226,DEPOSIT,ETH,0.045685
90472140,WITHDRAWAL,ETH,0.142565
90472078,DEPOSIT,ETH,0.981839
90471991,DEPOSIT,BTC,0.102533
90471954,WITHDRAWAL,BTC,0.129070
90471882,DEPOSIT,BTC,0.001104
90471798,WITHDRAWAL,XRP,0.231840
90471703,DEPOSIT,ETH,0.288522
90471646,DEPOSIT,ETH,0.237881
90471558,WITHDRAWAL,BTC,0.771942
90471548,DEPOSIT,XRP,0.470138
90471468,WITHDRAWAL,XRP,0.785168
90471386,DEPOSIT,XRP,0.269146
90471315,WITHDRAWAL,ETH,0.732560
90471259,DEPOSIT,ETH,0.289567
90471192,WITHDRAWAL,XRP,0.171508
90471119,DEPOSIT,XRP,0.829743
90471107,WITHDRAWAL,XRP,0.724068
90471014,DEPOSIT,BTC,0.986195
90470920,DEPOSIT,XRP,0.148509
90470880,WITHDRAWAL,XRP,0.439192
90470872,WITHDRAWAL,XRP,0.390946
90470779,WITHDRAWAL,ETH,0.176179
90470708,DEPOSIT,XRP,0.001281
90470696,DEPOSIT,BTC,0.076671
90470691,WITHDRAWAL,ETH,0.879908
90470635,WITHDRAWAL,ETH,0.965742
90470633,WITHDRAWAL,BTC,0.099818
90470599,WITHDRAWAL,BTC,0.358314
90470569,WITHDRAWAL,XRP,0.463342
90470484,WITHDRAWAL,BTC,0.196261
90470470,DEPOSIT,BTC,0.351519
90470454,WITHDRAWAL,BTC,0.836572
90470454,DEPOSIT,BTC,0.070828
90470379,WITHDRAWAL,ETH,0.368584
90470379,DEPOSIT,ETH,0.856387
90470334,DEPOSIT,ETH,0.389955
90470300,WITHDRAWAL,ETH,0.680561
90470229,DEPOSIT,XRP,0.181607
90470191,DEPOSIT,XRP,0.748423
90470169,DEPOSIT,BTC,0.787816
90470139,WITHDRAWAL,XRP,0.888822
90470050,WITHDRAWAL,XRP,0.265932
90469987,DEPOSIT,ETH,0.911642
90469963,DEPOSIT,XRP,0.098313
90469913,WITHDRAWAL,XRP,0.705023
90469817,DEPOSIT,XRP,0.929627
90469741,DEPOSIT,BTC,0.222629
90469723,WITHDRAWAL,XRP,0.115793
90469723,WITHDRAWAL,BTC,0.383135
90469663,WITHDRAWAL,XRP,0.242423
90469624,DEPOSIT,XRP,0.907345
90469584,DEPOSIT,XRP,0.449275
90469509,DEPOSIT,BTC,0.162790
90469505,DEPOSIT,BTC,0.169208
90469453,WITHDRAWAL,BTC,0.383781
90469415,DEPOSIT,XRP,0.906461
90469334,DEPOSIT,BTC,0.763295
90469320,WITHDRAWAL,BTC,0.984157
90469312,DEPOSIT,BTC,0.570612
90469292,DEPOSIT,BTC,0.815017
90469252,DEPOSIT,ETH,0.081451
90469235,WITHDRAWAL,XRP,0.427758
90469148,DEPOSIT,ETH,0.765987
90469118,DEPOSIT,BTC,0.742581
90469022,WITHDRAWAL,BTC,0.093032
90468926,DEPOSIT,XRP,0.920752
90468918,DEPOSIT,BTC,0.070145
90468899,DEPOSIT,ETH,0.915452
90468865,DEPOSIT,ETH,0.100861
90468836,WITHDRAWAL,BTC,0.005020
90468737,DEPOSIT,XRP,0.847965
90468726,DEPOSIT,XRP,0.714922
90468678,DEPOSIT,BTC,0.109974
90468621,DEPOSIT,ETH,0.959683
90468598,WITHDRAWAL,ETH,0.367558
90468596,WITHDRAWAL,BTC,0.500822
90468531,DEPOSIT,XRP,0.590633
90468472,WITHDRAWAL,BTC,0.355364
90468382,DEPOSIT,ETH,0.687429
90468342,DEPOSIT,BTC,0.408138
90468265,DEPOSIT,ETH,0.728744
90468213,WITHDRAWAL,BTC,0.512972
90468206,DEPOSIT,ETH,0.176958
90468109,DEPOSIT,ETH,0.870232
90468085,DEPOSIT,BTC,0.918766
90468049,DEPOSIT,XRP,0.058613
90467991,DEPOSIT,ETH,0.489139
90467917,WITHDRAWAL,BTC,0.375635
90467879,DEPOSIT,BTC,0.156542
90467795,DEPOSIT,XRP,0.054240
90467716,WITHDRAWAL,ETH,0.914688
90467711,WITHDRAWAL,BTC,0.100790
90467645,DEPOSIT,BTC,0.617591
90467577,DEPOSIT,XRP,0.155097
90467560,WITHDRAWAL,ETH,0.764668
90467553,WITHDRAWAL,ETH,0.019316
90467534,DEPOSIT,BTC,0.036482
90467480,DEPOSIT,BTC,0.632781
90467479,DEPOSIT,XRP,0.713850
90467432,WITHDRAWAL,BTC,0.028542
90467337,DEPOSIT,ETH,0.512091
90467261,DEPOSIT,BTC,0.435168
90467224,WITHDRAWAL,BTC,0.053737
90467200,DEPOSIT,BTC,0.016627
90467179,DEPOSIT,XRP,0.547384
90467113,WITHDRAWAL,XRP,0.627267
90467090,DEPOSIT,ETH,0.417526
90466991,WITHDRAWAL,BTC,0.669332
90466931,DEPOSIT,BTC,0.003168
90466869,WITHDRAWAL,BTC,0.299571
90466854,DEPOSIT,ETH,0.204135
90466845,DEPOSIT,ETH,0.914355
90466827,WITHDRAWAL,BTC,0.409388
90466825,WITHDRAWAL,XRP,0.128069
90466766,WITHDRAWAL,XRP,0.004793
90466743,WITHDRAWAL,ETH,0.170509
90466653,DEPOSIT,ETH,0.109558
90466598,DEPOSIT,BTC,0.300861
90466566,DEPOSIT,XRP,0.162536
90466502,WITHDRAWAL,BTC,0.640976
90466417,WITHDRAWAL,ETH,0.697780
90466408,DEPOSIT,ETH,0.317579
90466364,DEPOSIT,BTC,0.771661
90466305,DEPOSIT,ETH,0.010415
90466224,WITHDRAWAL,ETH,0.551937
90466165,DEPOSIT,BTC,0.966019
90466078,DEPOSIT,XRP,0.930493
90466036,WITHDRAWAL,ETH,0.531087
90466021,WITHDRAWAL,XRP,0.396858
90465965,DEPOSIT,XRP,0.796811
90465894,WITHDRAWAL,ETH,0.894009
90465855,WITHDRAWAL,ETH,0.038828
90465799,WITHDRAWAL,BTC,0.659773
90465798,DEPOSIT,BTC,0.967330
90465748,WITHDRAWAL,XRP,0.678151
90465723,DEPOSIT,ETH,0.298309
90465639,DEPOSIT,BTC,0.292637
90465629,DEPOSIT,BTC,0.526835
90465608,DEPOSIT,BTC,0.282537
90465544,DEPOSIT,XRP,0.070465
90465495,WITHDRAWAL,XRP,0.189668
90465452,WITHDRAWAL,ETH,0.727552
90465383,DEPOSIT,ETH,0.654377
90465298,DEPOSIT,BTC,0.341878
90465256,DEPOSIT,XRP,0.852210
90465177,WITHDRAWAL,XRP,0.399774
90465126,WITHDRAWAL,BTC,0.838787
90465059,DEPOSIT,ETH,0.560526
90464986,DEPOSIT,XRP,0.537377
90464955,WITHDRAWAL,ETH,0.602113
90464911,DEPOSIT,ETH,0.336477
90464832,DEPOSIT,ETH,0.939849
90464816,DEPOSIT,ETH,0.282650
90464746,WITHDRAWAL,BTC,0.806846
90464719,WITHDRAWAL,BTC,0.391024
90464685,DEPOSIT,XRP,0.352636
90464628,DEPOSIT,BTC,0.565366
90464620,DEPOSIT,BTC,0.495213
90464572,WITHDRAWAL,XRP,0.689454
90464495,WITHDRAWAL,XRP,0.843960
90464486,WITHDRAWAL,BTC,0.075690
90464425,DEPOSIT,ETH,0.248780
90464342,DEPOSIT,BTC,0.257544
90464291,WITHDRAWAL,ETH,0.114793
90464277,DEPOSIT,BTC,0.494699
90464197,DEPOSIT,XRP,0.934507
90464137,DEPOSIT,ETH,0.856187
90464051,WITHDRAWAL,BTC,0.886835
90463977,WITHDRAWAL,ETH,0.521487
90463941,DEPOSIT,XRP,0.444707
90463907,WITHDRAWAL,BTC,0.761466
90463887,WITHDRAWAL,ETH,0.606000
90463838,WITHDRAWAL,ETH,0.839860
90463798,DEPOSIT,BTC,0.170141
90463759,DEPOSIT,XRP,0.464749
90463694,WITHDRAWAL,XRP,0.110714
90463606,WITHDRAWAL,BTC,0.880532
90463602,WITHDRAWAL,BTC,0.730310
90463521,DEPOSIT,XRP,0.973620
90463429,WITHDRAWAL,ETH,0.532646
90463342,WITHDRAWAL,BTC,0.433760
90463316,WITHDRAWAL,BTC,0.082414
90463233,DEPOSIT,XRP,0.777899
90463148,WITHDRAWAL,ETH,0.030469
90463051,WITHDRAWAL,BTC,0.698808
90463031,DEPOSIT,BTC,0.593474
90462982,DEPOSIT,ETH,0.542294
90462924,DEPOSIT,BTC,0.749131
90462912,DEPOSIT,BTC,0.954221
90462843,WITHDRAWAL,BTC,0.042187
90462840,WITHDRAWAL,ETH,0.168058
90462825,DEPOSIT,BTC,0.525696
90462765,DEPOSIT,XRP,0.435300
90462738,DEPOSIT,ETH,0.128091
90462661,DEPOSIT,ETH,0.206388
90462582,DEPOSIT,XRP,0.310716
90462486,WITHDRAWAL,XRP,0.449607
90462391,DEPOSIT,BTC,0.356926
90462382,DEPOSIT,BTC,0.609050
90462351,WITHDRAWAL,BTC,0.303916
90462306,WITHDRAWAL,XRP,0.374428
90462292,DEPOSIT,BTC,0.138548
90462206,WITHDRAWAL,BTC,0.317664
90462132,DEPOSIT,ETH,0.506551
90462110,WITHDRAWAL,XRP,0.691393
90462044,DEPOSIT,XRP,0.464886
90461973,WITHDRAWAL,XRP,0.311367
90461925,DEPOSIT,XRP,0.630260
90461861,WITHDRAWAL,ETH,0.748522
90461810,WITHDRAWAL,BTC,0.472297
90461756,WITHDRAWAL,ETH,0.815581
90461688,WITHDRAWAL,ETH,0.440180
90461631,DEPOSIT,ETH,0.591787
90461593,DEPOSIT,BTC,0.093834
90461592,DEPOSIT,XRP,0.349943
90461514,DEPOSIT,ETH,0.049646
90461453,DEPOSIT,BTC,0.622178
90461449,WITHDRAWAL,ETH,0.500113
90461420,DEPOSIT,ETH,0.521763
90461382,DEPOSIT,ETH,0.408039
90461300,WITHDRAWAL,BTC,0.394018
90461285,DEPOSIT,BTC,0.215373
90461273,DEPOSIT,XRP,0.561737
90461240,DEPOSIT,XRP,0.032582
90461197,DEPOSIT,XRP,0.600166
90461165,WITHDRAWAL,ETH,0.611210
90461071,WITHDRAWAL,BTC,0.291891
90460989,DEPOSIT,ETH,0.402538
90460907,DEPOSIT,ETH,0.541525
90460903,DEPOSIT,XRP,0.546611
90460903,DEPOSIT,BTC,0.442911
90460903,DEPOSIT,ETH,0.186007
